closed,volume,ema6,ema12,ema26,macd,wrsi6,K9,D9
21.95,781593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,753432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,430622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.65,2339271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.6,702094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.5,526488.0,22.31041666666667,0.0,0.0,0.0,0.0,0.0,0.0
22.15,571406.0,22.28611111111111,0.0,0.0,0.0,0.0,0.0,0.0
21.7,564285.0,22.119907407407407,0.0,0.0,0.0,40.22988505747127,50.0,50.0
22.0,479340.0,22.07993827160494,0.0,0.0,0.0,52.11786372007367,40.35087719298244,46.783625730994146
22.8,1399306.0,22.257458847736626,0.0,0.0,0.0,70.74049065946433,47.953216374269,47.173489278752434
22.85,2192846.0,22.504972565157754,0.0,0.0,0.0,71.5697852425316,53.898635477582864,49.41520467836258
21.8,1726859.0,22.349148376771836,22.29479166666667,0.0,0.0,41.750228359435205,39.44119558154646,46.09053497942387
22.2,905290.0,22.28276558451456,22.270659722222224,0.0,0.0,51.06988020805203,36.8204461771713,43.00050537867301
22.1,759199.0,22.25517705634304,22.258883101851854,0.0,0.0,48.73087635065413,33.31889394267561,39.77330156667387
21.85,433156.0,22.149284704228695,22.205319251543212,0.0,0.0,42.84408997259614,26.598560874064443,35.381721335804066
21.2,821573.0,21.907856469485797,22.075266042952677,0.0,0.0,31.11629178476827,17.732373916042963,29.49860552921703
21.0,1089395.0,21.617737646323864,21.902305035793898,0.0,0.0,28.260041613561334,14.85188564099834,24.61636556647747
20.85,670524.0,21.382658430882575,21.73733752982825,0.0,0.0,26.103537533380724,11.113378306120124,20.115369813025023
20.35,590206.0,21.11343895392172,21.54361460819021,0.0,0.0,19.99907548453033,7.408918870746749,15.879886165598933
20.65,413685.0,20.929792635947813,21.380095506825175,0.0,0.0,31.52810782360911,9.701184009069232,13.820318780089032
21.1,470781.0,20.944861757298543,21.31257958902098,0.0,0.0,45.63134851687925,18.319307857898014,15.319981806025359
21.15,294553.0,21.004907838199028,21.28131632418415,0.0,0.0,47.08455646891035,24.8054644978579,18.48180936996954
20.45,705423.0,20.865771892132685,21.16568027015346,0.0,0.0,32.49354077588636,19.10107889600781,18.68823254531563
20.5,264611.0,20.75218126142179,21.058900225127882,0.0,0.0,34.24024918086574,16.437756301042228,17.938073797224494
19.95,892818.0,20.509787507614526,20.886583520939904,0.0,0.0,25.522980970009122,13.109041835103378,16.328396476517455
19.2,1205773.0,20.148191671743017,20.64298626744992,21.576923076923073,0.0,18.01702035778599,9.533012017053055,14.063268323362655
18.9,907303.0,19.773794447828678,20.3733218895416,21.380621301775143,0.0,15.788318384736849,7.0497857891464415,11.72544081195725
17.7,1109232.0,19.182529631885785,19.977768241284668,21.120573509330903,0.0,9.906339396970054,4.699857192764294,9.383579605559598
18.7,975297.0,18.900853087923856,19.704390201070556,20.906490931690065,0.0,34.36050398404284,15.734864144769695,11.500674451962965
18.8,339529.0,18.871402058615903,19.55574183422546,20.745414706175445,0.0,36.4310499772831,23.904543576187937,15.635297493371288
18.25,387000.0,18.697601372410602,19.35478486185455,20.561152036469643,0.0,30.1533668423149,25.219062806066223,18.829885930936268
17.9,671682.0,18.494234248273735,19.14357071821213,20.370871110587363,0.0,26.646962364779505,23.854962058504242,20.50491130679226
17.55,422169.0,18.204489498849156,18.890475598510108,20.1596502559268,0.0,23.383906475932655,20.069974705669512,20.359932439751343
17.85,401868.0,18.044659665899438,18.69622966542509,19.97236946700935,-1.1962005376945948,31.95449599439128,21.15776091489082,20.625875264797838
18.0,302282.0,18.01310644393296,18.57185805452091,19.81680258493171,-1.2059493362378362,36.23434794704453,26.424014522970708,22.558588350855462
17.75,236208.0,17.92123762928864,18.432798378767423,19.656856232244657,-1.2095710396857158,32.18559854623051,28.14232547145417,24.419834057721697
17.8,196990.0,17.884991752859094,18.32941531563952,19.514982675918144,-1.2047703038042976,33.9566881413706,30.165059086232628,26.33490906722534
17.7,239789.0,17.81916116857273,18.2224294296996,19.374407085462902,-1.194211774196099,31.95381884400388,27.729087009869346,26.799635048106676
17.7,92575.0,17.783607445715152,18.137441191416332,19.24656807888883,-1.177194796851379,31.953818844003884,28.009867530389062,27.20304587553414
18.0,202040.0,17.818238297143434,18.095784326180276,19.14202438051277,-1.1510038483476017,45.77158759116982,35.957195637543336,30.12109579620387
18.15,195950.0,17.916325531428956,18.098570271816897,19.062830197396405,-1.113655063793983,51.661134278647104,53.79602516187094,38.0127389180929
18.4,309458.0,18.065050354285972,18.142558559847412,19.00895864375053,-1.0642040678158096,60.28724438855345,65.1973501079139,47.074275981366576
18.5,161964.0,18.189200236190647,18.19171546653951,18.96500028653895,-1.0060202182525355,63.4205114180989,73.89968268063822,56.01607821445712
18.5,173081.0,18.29280015746043,18.243096222116257,18.92923103372826,-0.9420431369244291,63.42051141809889,77.2664551204255,63.09953718311325
18.65,116288.0,18.42020010497362,18.315080185096882,18.90967480036455,-0.8725534325930766,68.74670501129775,80.08239865171218,68.76049100597956
18.45,132769.0,18.41346673664908,18.329233487580737,18.870469046490353,-0.8062898578563844,55.75701428473332,77.19778957733189,71.572923863097
18.35,180366.0,18.392311157766056,18.33269457298395,18.830432965991093,-0.7445795648865362,50.07950091043804,71.9780135643751,71.70795376352304
18.1,346080.0,18.286540771844038,18.289745477486626,18.772322737837932,-0.6921791039794901,38.36104603689306,62.08790647881418,68.50127133528675
18.1,125152.0,18.24102718122936,18.26645456457219,18.724451758004246,-0.6453427218700034,38.36104603689305,49.725270985876115,62.242604552149864
18.1,134829.0,18.194018120819575,18.23871213714349,18.676417007388533,-0.6038151515450112,38.36104603689304,41.48351399058408,55.32290769829461
18.0,184741.0,18.146012080546384,18.207260114286242,18.628231083743263,-0.567246315127413,33.02037222284627,32.655675993722674,47.76716379677063
19.8,2547310.0,18.564008053697588,18.406050095238538,18.68759792345532,-0.5101066177452871,83.28509456394616,55.103783995815114,50.2127038631188
19.9,2853965.0,19.046838702465056,18.673791746032116,18.789513467804912,-0.43122963855078905,84.08149515392414,63.017907279261344,54.48110500183298
19.95,1120886.0,19.352059134976702,18.888576455026765,18.87974320105069,-0.34321706004541624,84.52392035368457,68.93501510925114,59.299075037639035
19.7,499845.0,19.501372756651133,19.04048037918897,18.950532185585253,-0.25658400931558945,72.44335194626528,69.67462545744947,62.75759184424251
19.5,385242.0,19.54674850443409,19.139983649324144,19.003375863617155,-0.17794565031107376,63.702824185438665,67.60359645881246,64.37292671576583
20.2,1772457.0,19.76033233628939,19.31456970777012,19.094462335646604,-0.09833504582415606,75.91018674589372,71.85477859158925,66.86687734104031
19.95,588694.0,19.856888224192925,19.437141423141764,19.167965232904557,-0.02483279861188341,66.34717558596388,71.71270953724996,68.48215473977686
19.8,268746.0,19.850425482795284,19.50386785261814,19.219467907296515,0.0370137501748181,60.82967258462352,69.62665484301515,68.86365477418963
19.9,278472.0,19.87111698853019,19.571973210515115,19.272778068273706,0.08945002858813628,63.273073389708124,68.63999211756563,68.78910055531496
19.7,239409.0,19.830744659020127,19.601644342095927,19.309487447637267,0.12999140176224108,55.03397589619209,51.09332807837706,62.89050972966899
19.8,305477.0,19.857996439346753,19.65345361841327,19.355873028588245,0.16350923937479772,58.292536068443425,42.06221871891806,55.947746059418684
19.75,254714.0,19.851164292897835,19.68412801534439,19.39292125715838,0.18904874313703962,55.863571368506115,34.70814581261204,48.86787931048314
19.75,210097.0,19.81744286193189,19.695106679453655,19.420388852761583,0.2061825598480461,55.86357136850611,29.80543054174136,42.513729720902546
20.55,704049.0,20.003295241287926,19.808422232878048,19.49382047947223,0.2278663985596004,77.48190906326826,47.40651891188556,44.14465945123022
20.65,1106653.0,20.256363494191948,19.96743519406504,19.591411211820517,0.2574979152965847,79.02310406110503,54.9376792745903,47.74233272568358
20.35,363452.0,20.308408996127966,20.041612661720865,19.654571887834326,0.2834064870145757,63.40142988291463,53.291786183060196,49.59215054480912
20.1,359303.0,20.27227266408531,20.068010551434053,19.696527896462456,0.30102172060598004,52.93665307760474,46.63896856648457,48.60775655203427
20.0,363539.0,20.198181776056874,20.06500879286171,19.723718058273036,0.30907552340251904,49.05053573592159,39.98153459987857,45.732349234649035
20.55,707483.0,20.286287850704582,20.13125732738476,19.78054743840588,0.31740239651779123,65.67928778653682,47.765467511030145,46.410055326776074
21.8,3791092.0,20.71585856713639,20.371881106153968,19.918582250836195,0.34458168827778746,81.84204680459298,60.60181494199398,51.14064186518204
21.3,1656321.0,20.948072378090927,20.54531758846164,20.033499000771876,0.37802906816018267,66.75273287389773,62.62343218355156,54.968238637971886
21.4,1940905.0,21.161214918727286,20.719014657051364,20.15303753917404,0.415618678103611,68.16155480830449,64.21272290497639,58.049733393640054
21.05,906748.0,21.157476612484857,20.7908455475428,20.229726959237574,0.44471866014393424,57.863521281729575,59.47514860331762,58.52487179686591
20.8,437767.0,21.06748440832324,20.806954622952336,20.28032488545007,0.4611008756156004,51.229347444742906,52.528886947666315,56.526210180466045
20.75,416422.0,20.990822938882157,20.812045519126944,20.323184509646218,0.46665290238862545,49.857444942483546,47.14047008632301,53.39763014908504
20.9,298430.0,20.960548625921437,20.82670459927245,20.367554931981125,0.46515225536916527,54.26646150257324,45.820919451488066,50.87205991655272
21.8,1448612.0,21.165365750614292,20.95142049939371,20.460435321828733,0.47031883980832745,71.99576013351572,58.04727963432541,53.263799822476955
21.65,1756520.0,21.318577167076196,21.063683749494757,20.550017220149602,0.47898837771569297,66.81536273589846,61.61485308955026,56.04748424483472
22.0,1565952.0,21.4998847780508,21.19681979124563,20.65097743398425,0.49235917362483067,72.38001067556685,71.07656872636687,61.057179072012104
21.15,4282027.0,21.541589852033866,21.268183159371358,20.72590224675469,0.5023435214231983,48.619960729895254,54.328823595355686,58.81439391312663
21.2,1159627.0,21.465226568022576,21.275569299476132,20.771025150850484,0.5027836468636881,49.783569196329935,43.85810461912602,53.82896414845976
20.15,1534207.0,21.11431771201505,21.13172441623011,20.743446293092752,0.4798825421184221,31.69501267595848,31.884239058253325,46.514055785057614
20.25,485483.0,20.8428784746767,20.99310368019176,20.709335039777923,0.4406597617775049,34.41829418429583,24.9598630758726,39.329324881995944
20.05,566176.0,20.557752316451133,20.825503066826464,20.65380926748731,0.3868665692898344,31.41253394861245,20.12249578192503,32.927048515305636
19.7,730223.0,20.276001544300755,20.64000255568872,20.58140086229598,0.3212135941104159,26.544450384288265,14.843568616521432,26.89922188237757
19.35,461768.0,19.99233436286717,20.4375021297406,20.492446949811672,0.24598191127411845,22.382112159111912,10.77290539347044,21.523783052741862
19.3,748910.0,19.67822290857811,20.206251774783833,20.38148949213385,0.16173798554929175,21.79620642512102,14.199480788629415,19.08234896470438
19.0,820966.0,19.47714860571874,20.01770981231986,20.28099030043124,0.07673429081715728,18.33960600524985,14.378601227507325,17.51443305230536
19.65,400210.0,19.484765737145825,19.931424843599885,20.22091412347499,0.0034895766787046536,42.180243818493196,23.01856997256706,19.34914535905926
19.7,220771.0,19.54401049143055,19.88660403633324,20.17795919089999,-0.05547936957038661,43.697544417905945,30.160528129859514,22.952939615992676
19.5,304736.0,19.5501736609537,19.832586696944364,20.130616176215373,-0.10398939151051094,38.80910499249434,37.49832310106575,27.8014007776837
19.35,514320.0,19.520949107302467,19.77090558078697,20.079222624198806,-0.14485492189077606,35.2591150477395,43.91780098629612,33.173534180554505
18.8,927344.0,19.27229940486831,19.604921317322475,19.97889780695274,-0.19067923543867404,25.14051646288699,39.37954409187419,35.242204150994404
18.8,634297.0,19.13569960324554,19.48118443110206,19.89302105257176,-0.2349107126448792,25.14051646288699,36.3540394955929,35.61281593252723
19.45,524612.0,19.22379973549703,19.46765369258505,19.855096356220088,-0.26541710284291103,49.704213127702864,47.468349562718494,39.56466047592432
19.6,521495.0,19.349199823664687,19.48971141048754,19.835473559587776,-0.2814861120943758,53.89374850877312,56.93292269698478,45.35408121627781
19.6,471792.0,19.441133215776457,19.512259508739618,19.819283285773334,-0.28659364508224394,53.89374850877313,63.242638119828975,51.316933517461536
20.25,849169.0,19.66908881051764,19.61438292394968,19.84279995609846,-0.27495832249555113,69.66253166734451,74.56916615396004,59.06767772962771
20.15,649055.0,19.875225873678428,19.7265691032914,19.877007651783195,-0.2500543676948,65.5252513131807,73.62582091423421,63.920392124496544
19.55,406965.0,19.78348391578562,19.70547425274283,19.855699370876795,-0.23008851778263276,45.898554861872114,64.30127191383731,64.0473520542768
19.8,272493.0,19.784822610523747,19.71914521061903,19.850453265424736,-0.21033242518724765,52.94562401236658,61.70809431936981,63.26759947597447
20.3,783981.0,19.960715073682497,19.818037675515857,19.885995321930526,-0.18185746943273196,64.15220936714404,66.8963053038223,64.47716808525708
20.3,433370.0,20.119643382455,19.921281396263215,19.928418758705103,-0.14691344803456322,64.15220936714404,67.74568501736302,65.56667372929239
20.4,482282.0,20.21726225497,20.003151163552676,19.96565577726625,-0.11003168117036524,66.45321002270771,68.81970399006991,66.65101714955156
21.35,797182.0,20.51150816998,20.185959302960566,20.05291302516885,-0.061416089377948804,80.62832091594503,79.21313599337994,70.83839009749435
21.6,1970059.0,20.857672113320003,20.413299419133804,20.16807356169432,-8.770001446253283e-05,82.90889084089046,81.97542399558667,74.55073473019179
21.25,651903.0,21.021781408880003,20.569416182611505,20.258990980025526,0.06201488050562569,69.21871723869107,78.95583821928001,76.01910255988787
21.45,847208.0,21.177020939253335,20.722430152176255,20.353491673869716,0.12339960006580841,72.34950714076962,79.72055881285335,77.25292131087637
21.0,684386.0,21.163847292835555,20.79160846014688,20.41380000664897,0.1742813707522286,56.76166214623837,73.43689428103268,75.98091230092848
20.9,312951.0,21.088398195223704,20.815923716789065,20.454084621522124,0.21179291565517105,53.67767250836523,65.62459618735512,72.52880692973736
20.6,499672.0,20.946432130149137,20.790353097324218,20.47011657371273,0.23348163724643442,44.896156966577394,51.59286804647209,65.5501606353156
20.8,282254.0,20.880954753432757,20.783627581103513,20.49164606804252,0.24518161240934608,51.27338604851269,46.1599512466677,59.08675750576631
21.0,341816.0,20.941469835621838,20.83010631758626,20.53555790896233,0.25505497165226326,57.21522201640929,44.751795454767716,54.30843682210011
21.2,337539.0,21.015146557081227,20.88550526465522,20.583784223657535,0.2643881855213474,62.6767605538575,47.075909613523315,51.89759441924118
21.45,1179038.0,21.14759770472082,20.973337720546017,20.647531591068496,0.276671774312582,68.6748175461164,57.0249653833745,53.60671807395229
21.35,578248.0,21.21089846981388,21.034031433788346,20.700606084063224,0.28802248939508995,63.75670609625634,61.093566665839454,56.102334271248004
21.1,592147.0,21.219765646542587,21.067942861490287,20.74190561605836,0.2956254406024573,52.48141757422825,58.784599999448595,56.99642284731487
21.3,780408.0,21.246510431028394,21.106619051241903,20.78483595328464,0.3008569720734182,59.37800537321445,62.800844444076894,58.93123004623555
20.95,683692.0,21.15184028735226,21.082599209368254,20.79850241841659,0.29750493584906756,45.50797043139882,55.756118518273496,57.87285953691486
20.8,398582.0,21.059560191568174,21.047999341140212,20.80438684776916,0.28672644735346464,40.62735127296648,43.51995202805534,53.088557033961685
20.3,507695.0,20.85637346104545,20.94833278428351,20.777126321017686,0.2636224505359368,28.430810241617497,29.013301352036894,45.06347180665342
